"map_id","experiment","dynamic_environment","runs","completed_total","avg_completed","avg_success_rate","avg_mission_time","avg_distance","avg_speed","avg_collisions","avg_wait","avg_delivery","avg_return"
"map1","EXP2","False","3","3","1","1","205,984","2,31538890000003","0,0118005781778206","20,6666666666667","157,568","157,536","46,432"
"map1","EXP2","True","2","4","2","1","167,488","1,60458317500013","0,00971857773453187","36,5","139,392","110,032","21,904"
