simulation_id,experiment,map_id,dynamic_environment,policy,last_table,total_requests,completed_requests,success_rate,mission_time,distance,avg_speed,collisions,avg_wait,avg_delivery,avg_return
2,EXP1,map1,False,NEAREST,T2,6,6,1.0,9.919999999999987,0.14920902826626525,0.015041232688131597,13,17.02933333333333,10.62933333333333,9.061333333333332
2,EXP1,map1,False,NEAREST,T1,7,7,1.0,14.336000000000013,0.3285090506688684,0.022914972842415463,13,21.216,9.915428571428569,8.722285714285716
2,EXP1,map1,False,NEAREST,T1,8,8,1.0,16.192000000000007,0.32176815982490653,0.019872045443731865,14,20.236,9.599999999999998,8.480000000000004
2,EXP1,map1,False,NEAREST,T2,9,9,1.0,9.919999999999987,0.1508175750250956,0.01520338457914272,14,19.932444444444442,8.963555555555551,7.985777777777782
2,EXP1,map1,False,NEAREST,T2,10,10,1.0,11.744,0.1717520280276711,0.014624661787097334,14,18.531200000000002,8.563199999999998,7.664000000000004
3,EXP1,map1,False,NEAREST,T5,1,1,1.0,17.312,0.48379763260998626,0.027945796708062975,0,7.456,7.424,7.872000000000002
3,EXP1,map1,False,NEAREST,T2,2,2,1.0,11.391999999999996,0.19898678911916312,0.01746723921340969,0,8.879999999999999,6.063999999999998,6.271999999999999
3,EXP1,map1,False,NEAREST,T5,3,3,1.0,18.144000000000005,0.45029880405507483,0.024818055779049532,0,9.898666666666665,6.815999999999999,6.783999999999999
3,EXP1,map1,False,NEAREST,T4,4,4,1.0,15.168,0.3120966085049472,0.02057598948476709,1,9.384,6.455999999999999,7.032
3,EXP1,map1,False,NEAREST,T1,5,5,1.0,14.079999999999998,0.3971552375450139,0.02820704812109474,1,14.304000000000002,6.271999999999999,6.931200000000001
3,EXP1,map1,False,NEAREST,T2,6,6,1.0,9.855999999999995,0.14762735629987103,0.014978424949256403,1,12.837333333333335,5.866666666666667,6.442666666666668
3,EXP1,map1,False,NEAREST,T1,7,7,1.0,14.336000000000013,0.3301309253798372,0.02302810584401764,1,12.237714285714288,5.82857142857143,6.482285714285717
3,EXP1,map1,False,NEAREST,T4,8,8,1.0,69.02399999999999,0.5190378203397593,0.007519671713313621,7,15.680000000000003,5.828000000000001,13.320000000000002
3,EXP1,map1,False,NEAREST,T2,9,9,1.0,11.072000000000003,0.2323952539934036,0.020989455743623875,7,18.25066666666667,5.6640000000000015,12.36266666666667
3,EXP1,map1,False,NEAREST,T2,10,10,1.0,11.77600000000001,0.17493758181639804,0.014855433238484875,7,17.318400000000004,5.590400000000001,11.609600000000002
4,EXP1,map1,True,NEAREST,T3,1,1,1.0,72.16000000000001,1.5140923285942647,0.02098243249160566,20,38.304,38.272000000000006,31.872000000000007
4,EXP1,map1,True,NEAREST,T2,2,2,1.0,10.815999999999988,0.14591859132017931,0.013490994019987008,23,51.2,21.887999999999998,17.584
4,EXP1,map1,True,NEAREST,T2,3,3,1.0,11.424000000000007,0.17495342002622816,0.015314550072323884,23,36.42666666666667,16.138666666666666,13.312
4,EXP1,map1,True,NEAREST,T1,4,4,1.0,14.304000000000002,0.32209977793700856,0.022518161209242764,23,29.696,13.488,11.672000000000002
4,EXP1,map1,True,NEAREST,T1,5,5,1.0,22.848,0.5164510020593939,0.022603772849238177,29,26.7072,13.203199999999999,11.091200000000002
4,EXP1,map1,True,NEAREST,T2,6,6,1.0,9.951999999999998,0.1492177097880373,0.01499374093529314,29,24.77333333333333,11.647999999999996,9.92
4,EXP1,map1,True,NEAREST,T1,7,7,1.0,16.927999999999997,0.39563058967882114,0.02337137226363547,30,23.410285714285717,10.77942857142857,9.837714285714286
4,EXP1,map1,True,NEAREST,T2,8,8,1.0,12.575999999999993,0.18478382124676224,0.014693370010079702,32,23.148,10.035999999999998,9.323999999999998
4,EXP1,map1,True,NEAREST,T2,9,9,1.0,11.808000000000021,0.18432727133360735,0.015610371894783792,33,21.39377777777778,9.472,8.82488888888889
5,EXP1,map1,True,NEAREST,T2,1,1,1.0,11.392,0.21641620692777108,0.018997209175541704,0,4.64,4.608,4.768000000000001
5,EXP1,map1,True,NEAREST,T4,2,2,1.0,20.416,0.36980510949456863,0.0181134947832371,1,5.264000000000001,5.232000000000001,8.656
5,EXP1,map1,True,NEAREST,T5,3,3,1.0,20.352000000000004,0.5814823691059579,0.028571264205284875,2,6.581333333333334,6.122666666666668,9.248000000000001
5,EXP1,map1,True,NEAREST,T1,4,4,1.0,21.279999999999994,0.5082557324393183,0.023884197952975493,7,10.200000000000001,7.352000000000001,8.991999999999997
5,EXP1,map1,True,NEAREST,T4,5,5,1.0,34.176,0.504951084790889,0.014775020037186592,10,11.040000000000003,7.449600000000001,12.057599999999997
5,EXP1,map1,True,NEAREST,T4,6,6,1.0,22.27199999999999,0.4358177181150312,0.01956796507341197,15,13.765333333333336,7.760000000000001,11.871999999999995
5,EXP1,map1,True,NEAREST,T2,7,7,1.0,11.104000000000013,0.2228485329532618,0.020069212261640986,15,14.880000000000004,7.277714285714288,10.847999999999997
5,EXP1,map1,True,NEAREST,T1,8,8,1.0,16.99199999999999,0.4454079429417171,0.02621280266841557,17,18.356,7.060000000000002,10.671999999999997
5,EXP1,map1,True,NEAREST,T2,9,9,1.0,10.01600000000002,0.1533811191250898,0.015313610136290885,17,18.595555555555556,6.720000000000002,9.930666666666664
5,EXP1,map1,True,NEAREST,T2,10,10,1.0,11.328000000000003,0.17141240310770264,0.015131744624620639,17,17.5328,6.5024,9.414399999999997
6,EXP1,map1,True,NEAREST,T5,1,1,1.0,17.312,0.48379763260998626,0.027945796708062975,0,7.456,7.424,7.872000000000002
6,EXP1,map1,True,NEAREST,T2,2,2,1.0,11.391999999999996,0.19898678911916312,0.01746723921340969,0,8.879999999999999,6.063999999999998,6.271999999999999
6,EXP1,map1,True,NEAREST,T5,3,3,1.0,20.352000000000004,0.5063397581612716,0.024879115475691407,1,9.898666666666665,6.815999999999999,7.519999999999999
6,EXP1,map1,True,NEAREST,T4,4,4,1.0,21.279999999999994,0.41834490921593676,0.0196590652827038,6,10.976,7.4959999999999996,8.071999999999997
6,EXP1,map1,True,NEAREST,T4,5,5,1.0,35.77600000000001,0.39670736003177703,0.011088644902498238,12,11.7696,8.1856,11.020799999999998
6,EXP1,map1,True,NEAREST,T2,6,6,1.0,11.072000000000003,0.23084741305921566,0.020849657971388692,12,14.29866666666667,7.546666666666666,9.968
6,EXP1,map1,True,NEAREST,T1,7,7,1.0,17.47199999999998,0.39556937877835485,0.022640188803706232,14,25.526857142857146,7.794285714285714,9.426285714285713
6,EXP1,map1,True,NEAREST,T2,8,8,1.0,9.824000000000012,0.1460108798638527,0.014862670995913325,14,23.736000000000004,7.296000000000002,8.748
6,EXP1,map1,True,NEAREST,T2,9,9,1.0,13.056000000000012,0.19215173129425278,0.01471750392878773,15,21.952000000000005,7.036444444444447,8.451555555555556
7,EXP2,map1,False,NEAREST,T3,1,1,1.0,124.448,1.816199550000019,0.014594043696965955,6,61.568,61.536,60.89599999999999
8,EXP2,map1,False,NEAREST,T2,1,1,1.0,249.376,2.3867108600000457,0.009570731987039834,25,181.312,181.28,66.08000000000001
9,EXP2,map1,False,NEAREST,T5,1,1,1.0,244.128,2.7432562900000326,0.011236958849456156,31,229.824,229.792,12.319999999999993
11,EXP2,map1,True,NEAREST,T2,1,1,1.0,102.784,1.2700201000000122,0.012356204273038723,13,64.288,64.256,36.512
11,EXP2,map1,True,NEAREST,T2,2,2,1.0,72.096,0.7181760900000564,0.009961386068576016,21,75.696,60.16,25.263999999999996
12,EXP2,map1,True,NEAREST,T5,1,1,1.0,98.048,1.222450670000003,0.012467879711977837,10,74.112,74.08,21.951999999999998
12,EXP2,map1,True,NEAREST,T2,2,2,1.0,262.88,2.490990260000212,0.009475769400487721,52,203.08799999999997,159.904,18.543999999999983
13,EXP1,map2,False,NEAREST,T3,1,1,1.0,59.2,1.5631947176450482,0.026405316176436624,6,30.688000000000002,30.656000000000002,26.528
13,EXP1,map2,False,NEAREST,T2,2,2,1.0,2.0799999999999983,6.258342560547522e-06,3.0088185387247726e-06,6,38.176,15.344,13.279999999999998
13,EXP1,map2,False,NEAREST,T4,3,3,1.0,33.888000000000005,0.843634642738746,0.024894789976945993,8,42.92266666666668,15.40266666666667,14.304
13,EXP1,map2,False,NEAREST,T2,4,4,1.0,2.0799999999999983,6.331123977318337e-06,3.043809604479972e-06,8,39.632000000000005,11.560000000000002,10.735999999999999
13,EXP1,map2,False,NEAREST,T1,5,5,1.0,12.480000000000004,0.20529818674503034,0.016450175219954347,8,33.4208,10.2848,9.6448
13,EXP1,map2,False,NEAREST,T4,6,6,1.0,33.727999999999994,0.84253317820471,0.024980229429693728,10,30.576000000000004,11.136000000000003,10.75733333333333
13,EXP1,map2,False,NEAREST,T2,7,7,1.0,2.0800000000000125,3.960627740677936e-06,1.9041479522489961e-06,10,27.236571428571438,9.54971428571429,9.225142857142856
13,EXP1,map2,False,NEAREST,T1,8,8,1.0,12.383999999999986,0.20209934036037547,0.016319391178970907,10,27.420000000000005,9.000000000000002,8.724
13,EXP1,map2,False,NEAREST,T2,9,9,1.0,2.0800000000000125,5.491949039770959e-06,2.6403601152744836e-06,10,25.50044444444445,8.003555555555558,7.758222222222224
14,EXP1,map2,False,NEAREST,T2,1,1,1.0,4.64,0.03377396276488648,0.00727887128553588,0,2.6240000000000006,2.5920000000000005,0.03200000000000003
14,EXP1,map2,False,NEAREST,T4,2,2,1.0,31.712,0.8648157918890057,0.027270931883482775,2,8.016000000000002,7.984000000000001,8.176
14,EXP1,map2,False,NEAREST,T4,3,3,1.0,33.824,0.8394779114604174,0.024819001639676486,4,13.824,10.538666666666666,10.837333333333333
14,EXP1,map2,False,NEAREST,T2,4,4,1.0,2.0799999999999983,4.829483810221224e-06,2.3218672164525136e-06,4,15.504000000000003,7.912000000000003,8.136
14,EXP1,map2,False,NEAREST,T1,5,5,1.0,12.416000000000011,0.20216231173975227,0.016282402685224878,4,19.8144,7.360000000000002,7.558400000000001
14,EXP1,map2,False,NEAREST,T4,6,6,1.0,33.63199999999999,0.8415882300871657,0.025023436907920013,6,22.768,8.682666666666668,9.018666666666666
14,EXP1,map2,False,NEAREST,T1,7,7,1.0,12.480000000000018,0.20533681486645683,0.016453270421991708,6,22.957714285714285,8.182857142857143,8.484571428571428
14,EXP1,map2,False,NEAREST,T2,8,8,1.0,2.079999999999984,4.896136392591081e-06,2.3539117272072684e-06,6,21.116,7.163999999999998,7.427999999999997
14,EXP1,map2,False,NEAREST,T4,9,9,1.0,33.920000000000016,0.8396501041338656,0.024753835617154045,8,23.235555555555557,8.099555555555554,8.416
14,EXP1,map2,False,NEAREST,T2,10,10,1.0,2.079999999999984,4.611046890596121e-06,2.2168494666327673e-06,8,23.0368,7.292799999999997,7.577599999999999
15,EXP1,map2,False,NEAREST,T5,1,1,1.0,33.28,0.91353724320751,0.02745003735599489,2,16.032,16.0,15.264
15,EXP1,map2,False,NEAREST,T2,2,2,1.0,2.0800000000000054,6.196331953351624e-06,2.9790057468036577e-06,2,18.816000000000003,8.016000000000002,7.6480000000000015
15,EXP1,map2,False,NEAREST,T1,3,3,1.0,12.384,0.20216065277353812,0.01632434211672627,2,14.869333333333335,7.072,6.826666666666669
15,EXP1,map2,False,NEAREST,T3,4,4,1.0,55.74399999999999,1.4554632066287714,0.02610977336805345,6,18.672,11.983999999999998,11.872
15,EXP1,map2,False,NEAREST,T2,5,5,1.0,2.0799999999999983,4.405031013124414e-06,2.1178033716944314e-06,6,25.075200000000002,9.5936,9.504
15,EXP1,map2,False,NEAREST,T1,6,6,1.0,12.448000000000008,0.20530411107075383,0.0164929395140387,6,28.304000000000002,8.864000000000003,8.789333333333332
15,EXP1,map2,False,NEAREST,T2,7,7,1.0,2.0799999999999983,3.966988268119768e-06,1.9072058981345052e-06,6,25.888,7.602285714285715,7.5382857142857125
15,EXP1,map2,False,NEAREST,T4,8,8,1.0,33.85600000000001,0.8421550034782337,0.024874616123530053,8,30.296000000000003,8.588000000000003,8.639999999999999
15,EXP1,map2,False,NEAREST,T2,9,9,1.0,2.079999999999984,4.626917612515025e-06,2.2244796214014713e-06,8,30.577777777777783,7.637333333333334,7.683555555555553
16,EXP1,map2,True,NEAREST,T3,1,1,1.0,57.664,1.553195715932504,0.026935275317919394,6,28.896,28.864,26.784
16,EXP1,map2,True,NEAREST,T2,2,2,1.0,2.0799999999999983,4.566779930771025e-06,2.1955672744091485e-06,6,36.512,14.448000000000002,13.407999999999998
16,EXP1,map2,True,NEAREST,T4,3,3,1.0,34.08,0.8824625059625881,0.02589385287448909,10,41.568000000000005,15.072000000000003,14.186666666666666
16,EXP1,map2,True,NEAREST,T2,4,4,1.0,2.0800000000000125,4.4048886462943554e-06,2.1177349261030427e-06,10,38.28,11.312000000000005,10.648000000000001
16,EXP1,map2,True,NEAREST,T1,5,5,1.0,16.575999999999993,0.28842562065346955,0.017400194296179394,12,32.9024,10.918400000000002,9.5616
16,EXP1,map2,True,NEAREST,T4,6,6,1.0,34.08000000000001,0.8442740380337339,0.024773299238079038,14,30.645333333333337,11.706666666666669,10.704000000000002
16,EXP1,map2,True,NEAREST,T2,7,7,1.0,2.079999999999984,7.967744432777333e-06,3.830646361912208e-06,14,27.739428571428572,10.038857142857141,9.179428571428572
16,EXP1,map2,True,NEAREST,T1,8,8,1.0,13.920000000000016,0.3283950150566956,0.023591595909245346,15,28.256,9.436,8.868000000000002
16,EXP1,map2,True,NEAREST,T2,9,9,1.0,2.079999999999984,6.750491130687883e-06,3.245428428215353e-06,15,25.63555555555556,8.391111111111108,7.886222222222222
17,EXP1,map2,True,NEAREST,T2,1,1,1.0,4.64,0.03377396276488648,0.00727887128553588,0,2.6240000000000006,2.5920000000000005,0.03200000000000003
17,EXP1,map2,True,NEAREST,T4,2,2,1.0,39.135999999999996,1.018006470224538,0.0260120214182476,6,11.712000000000003,11.680000000000003,8.191999999999998
17,EXP1,map2,True,NEAREST,T1,3,3,1.0,14.208000000000006,0.30845053215998847,0.02170963768017936,8,10.66666666666667,9.504000000000003,7.808000000000001
17,EXP1,map2,True,NEAREST,T2,4,4,1.0,2.0799999999999983,5.240229075610292e-06,2.5193409017357195e-06,8,10.088000000000003,7.136000000000001,5.864
17,EXP1,map2,True,NEAREST,T5,5,5,1.0,34.495999999999995,1.0638821066741695,0.030840738250062897,13,20.588800000000003,8.742400000000002,8.1536
17,EXP1,map2,True,NEAREST,T4,6,6,1.0,33.920000000000016,0.8782867921071069,0.02589288891825196,15,23.216000000000005,9.898666666666669,9.498666666666667
17,EXP1,map2,True,NEAREST,T2,7,7,1.0,2.079999999999984,4.617913629976093e-06,2.2201507836423697e-06,15,22.79314285714286,8.489142857142857,8.146285714285712
17,EXP1,map2,True,NEAREST,T1,8,8,1.0,12.480000000000018,0.20530826354090206,0.016450982655520974,15,24.488000000000003,8.075999999999999,7.7879999999999985
17,EXP1,map2,True,NEAREST,T2,9,9,1.0,2.079999999999984,6.504782770527707e-06,3.1272994089075756e-06,15,22.439111111111114,7.182222222222219,6.9262222222222185
18,EXP1,map2,True,NEAREST,T5,1,1,1.0,39.29600000000001,1.0896167564650336,0.027728439445873204,7,18.912,18.88,18.400000000000002
18,EXP1,map2,True,NEAREST,T2,2,2,1.0,2.0799999999999983,5.7166060006706995e-06,2.7483682695532233e-06,7,23.264,9.455999999999998,9.216000000000003
18,EXP1,map2,True,NEAREST,T1,3,3,1.0,12.448,0.20530076912989467,0.016492671041925984,7,19.850666666666665,8.042666666666666,7.882666666666669
18,EXP1,map2,True,NEAREST,T2,4,4,1.0,2.0799999999999983,4.052754394378104e-06,1.9484396126817827e-06,7,15.144,6.039999999999998,5.920000000000001
18,EXP1,map2,True,NEAREST,T4,5,5,1.0,37.344,0.9039386995151536,0.024205727814780247,12,18.272000000000002,8.6848,7.948800000000003
18,EXP1,map2,True,NEAREST,T2,6,6,1.0,2.0799999999999983,4.181395861211574e-06,2.0102864717363353e-06,12,19.717333333333332,7.242666666666665,6.629333333333335
18,EXP1,map2,True,NEAREST,T1,7,7,1.0,17.152,0.33853650435244653,0.01973743612129469,15,20.027428571428572,7.647999999999998,6.40457142857143
18,EXP1,map2,True,NEAREST,T5,8,8,1.0,32.416,0.8479704455553263,0.026159009302669248,17,24.176000000000002,8.588,7.508000000000001
18,EXP1,map2,True,NEAREST,T2,9,9,1.0,2.0800000000000125,3.921357285516914e-06,1.8852679257292742e-06,17,24.88177777777778,7.637333333333334,6.677333333333335
20,EXP2,map2,False,NEAREST,T2,1,1,1.0,11.328,0.1350482599999998,0.01192163312146891,0,4.672,4.64,4.672000000000001
20,EXP2,map2,False,NEAREST,T4,2,2,1.0,59.872,0.9981855900000066,0.016671993419294606,1,14.768000000000002,14.736000000000002,18.848
20,EXP2,map2,False,NEAREST,T2,3,3,1.0,20.64,0.21396588000000794,0.010366563953488755,2,19.093333333333334,14.122666666666667,14.474666666666664
20,EXP2,map2,False,NEAREST,T1,4,4,1.0,19.456000000000003,0.197937750000012,0.010173609683388775,2,26.704,11.776000000000002,14.031999999999996
20,EXP2,map2,False,NEAREST,T1,5,5,1.0,17.888000000000005,0.1772749800000059,0.009910273926655068,2,24.595200000000002,10.592000000000002,13.228799999999998
20,EXP2,map2,False,NEAREST,T1,6,6,1.0,21.824000000000012,0.3091047400000148,0.014163523643695686,2,23.54133333333334,11.002666666666672,12.149333333333333
20,EXP2,map2,False,NEAREST,T2,7,7,1.0,22.815999999999974,0.13182976000002222,0.005777952314166479,3,30.22628571428572,11.062857142857144,11.753142857142853
20,EXP2,map2,False,NEAREST,T2,8,8,1.0,12.960000000000008,0.08998926000001083,0.006943615740741572,3,27.712000000000007,10.336000000000004,10.995999999999997
20,EXP2,map2,False,NEAREST,T1,9,9,1.0,19.456000000000017,0.19697220000001311,0.010123982319079612,3,29.184000000000008,9.713777777777784,11.185777777777776
21,EXP2,map2,False,NEAREST,T5,1,1,1.0,56.224000000000004,1.1399283300000018,0.020274763979795135,0,29.92,29.888,24.32
21,EXP2,map2,False,NEAREST,T2,2,2,1.0,25.087999999999994,0.1775968300000213,0.00707895527742432,1,44.608000000000004,22.336000000000006,16.304
21,EXP2,map2,False,NEAREST,T2,3,3,1.0,19.64800000000001,0.16034567000001607,0.00816091561482166,2,34.00533333333333,19.08266666666667,12.554666666666664
21,EXP2,map2,False,NEAREST,T1,4,4,1.0,21.055999999999997,0.1929812600000152,0.009165143427052394,2,46.104,15.944000000000003,12.543999999999999
21,EXP2,map2,False,NEAREST,T1,5,5,1.0,13.759999999999991,0.1586076800000106,0.011526720930233336,2,38.3552,13.913600000000002,11.225599999999998
21,EXP2,map2,False,NEAREST,T1,6,6,1.0,13.76000000000002,0.16742637000001137,0.012167614098838018,2,33.38133333333334,12.60266666666667,10.303999999999998
21,EXP2,map2,False,NEAREST,T1,7,7,1.0,21.631999999999977,0.35667417000001683,0.01648826599482328,2,30.902857142857147,12.845714285714289,9.590857142857137
21,EXP2,map2,False,NEAREST,T2,8,8,1.0,17.856000000000023,0.14856596000001293,0.008320226254481,2,36.400000000000006,12.284000000000002,9.327999999999996
21,EXP2,map2,False,NEAREST,T2,9,9,1.0,15.232,0.1141923800000187,0.007496873686976018,3,33.632,11.92888888888889,8.75022222222222
22,EXP2,map2,True,NEAREST,T3,1,1,1.0,92.256,1.880118960000007,0.020379367845993833,6,60.032,60.0,30.239999999999995
22,EXP2,map2,True,NEAREST,T2,2,2,1.0,8.0,0.08065561000000213,0.010081951250000266,6,72.336,32.976,15.135999999999996
22,EXP2,map2,True,NEAREST,T1,3,3,1.0,24.768000000000015,0.3871855500000122,0.015632491521318313,7,59.72266666666667,26.976,12.682666666666668
22,EXP2,map2,True,NEAREST,T2,4,4,1.0,12.512,0.0973274400000074,0.007778727621483967,7,49.239999999999995,21.415999999999997,10.952000000000005
22,EXP2,map2,True,NEAREST,T1,5,5,1.0,16.0,0.19047083000000772,0.011904426875000483,7,42.598400000000005,18.086399999999998,10.604800000000006
22,EXP2,map2,True,NEAREST,T1,6,6,1.0,15.615999999999985,0.18583619000001042,0.011900370773566251,8,37.76533333333333,16.399999999999995,9.776000000000005
22,EXP2,map2,True,NEAREST,T2,7,7,1.0,18.656000000000006,0.1789486000000238,0.009592013293311736,10,37.860571428571426,15.067428571428568,9.74628571428572
22,EXP2,map2,True,NEAREST,T2,8,8,1.0,11.903999999999996,0.08252234000001017,0.00693232022849548,10,34.84,13.879999999999999,9.068000000000005
22,EXP2,map2,True,NEAREST,T1,9,9,1.0,20.159999999999997,0.2164763100000165,0.010737912202381772,10,34.86577777777778,12.94222222222222,9.472000000000001
23,EXP2,map2,True,NEAREST,T2,1,1,1.0,11.328,0.1350482599999998,0.01192163312146891,0,4.672,4.64,4.672000000000001
23,EXP2,map2,True,NEAREST,T4,2,2,1.0,65.05600000000001,1.272015570000003,0.0195526249692573,10,21.727999999999998,21.695999999999998,14.480000000000002
23,EXP2,map2,True,NEAREST,T2,3,3,1.0,13.536000000000001,0.11940635000000631,0.008821391105201411,10,23.125333333333334,16.426666666666662,11.53066666666667
23,EXP2,map2,True,NEAREST,T1,4,4,1.0,18.14399999999999,0.20579089000000414,0.011342090498236566,10,29.704,13.959999999999994,11.040000000000003
23,EXP2,map2,True,NEAREST,T1,5,5,1.0,21.568000000000012,0.37083557000001227,0.017193785701039136,10,27.4752,13.465599999999995,10.444800000000006
23,EXP2,map2,True,NEAREST,T2,6,6,1.0,14.399999999999977,0.11605911000001161,0.008059660416667485,10,29.973333333333333,12.042666666666662,9.94666666666667
23,EXP2,map2,True,NEAREST,T2,7,7,1.0,13.056000000000012,0.0585767000000117,0.004486573223040108,11,27.67542857142857,11.501714285714282,8.923428571428573
23,EXP2,map2,True,NEAREST,T2,8,8,1.0,9.695999999999998,0.08039813000000971,0.008291886344885492,11,24.688,10.499999999999996,8.332000000000003
23,EXP2,map2,True,NEAREST,T2,9,9,1.0,10.848000000000013,0.0893455600000075,0.008236132005900386,12,22.456888888888887,9.841777777777773,7.879111111111113
23,EXP2,map2,True,NEAREST,T2,10,10,1.0,11.135999999999996,0.07402550000001415,0.006647404813219664,12,20.9344,9.331199999999995,7.529600000000004
24,EXP2,map2,True,NEAREST,T5,1,1,1.0,72.64,1.3020119900000047,0.01792417387114544,6,37.76,37.728,32.895999999999994
24,EXP2,map2,True,NEAREST,T2,2,2,1.0,16.384,0.12693764000000957,0.007747658691406834,6,54.06399999999999,23.584,18.911999999999995
24,EXP2,map2,True,NEAREST,T1,3,3,1.0,14.463999999999999,0.20083440000000657,0.013885121681416385,7,58.93333333333333,17.301333333333336,15.17866666666666
24,EXP2,map2,True,NEAREST,T2,4,4,1.0,17.088000000000008,0.228449130000008,0.013368979985955518,7,48.568,15.280000000000003,12.847999999999997
24,EXP2,map2,True,NEAREST,T1,5,5,1.0,21.087999999999994,0.19684346000001396,0.00933438258725408,7,43.54559999999999,13.542399999999997,12.774399999999996
24,EXP2,map2,True,NEAREST,T1,6,6,1.0,13.695999999999998,0.15802835000001153,0.011538284900701778,7,37.306666666666665,12.24533333333333,11.631999999999996
24,EXP2,map2,True,NEAREST,T2,7,7,1.0,20.608000000000004,0.26739298000001355,0.012975202833851587,11,37.312000000000005,11.986285714285714,11.135999999999996
24,EXP2,map2,True,NEAREST,T2,8,8,1.0,14.304000000000002,0.15242816000000667,0.010656331096197333,11,34.284,11.468,10.299999999999997
24,EXP2,map2,True,NEAREST,T2,9,9,1.0,14.879999999999995,0.09153414000001056,0.0061514879032265185,11,31.367111111111107,10.993777777777776,9.784888888888885
