"map_id","experiment","dynamic_environment","runs","completed_total","avg_completed","avg_success_rate","avg_mission_time","avg_distance","avg_speed","avg_collisions","avg_wait","avg_delivery","avg_return"
"map1","EXP2","False","3","27","9","1","18,6133333333333","0,255570356666681","0,0138611229283879","8","38,4853333333333","12,704","16,1682962962963"
"map1","EXP2","True","1","1","1","1","22,656","0,20694955","0,0091344257591808","1","15,552","15,52","5,12"
