simulation_id,experiment,map_id,dynamic_environment,policy,last_table,total_requests,completed_requests,success_rate,mission_time,distance,avg_speed,collisions,avg_wait,avg_delivery,avg_return
2,EXP1,map1,False,FIFO,T4,6,6,1.0,11.840000000000003,0.252699363759302,0.021342851668859963,5,12.506666666666668,8.874666666666666,9.583999999999998
2,EXP1,map1,False,FIFO,T2,7,7,1.0,6.048000000000002,0.09934117171121758,0.01642545828558491,6,11.140571428571429,8.02285714285714,8.374857142857142
2,EXP1,map1,False,FIFO,T1,8,8,1.0,10.080000000000013,0.17909993617148132,0.017767850810662806,7,10.156,7.423999999999997,7.931999999999998
2,EXP1,map1,False,FIFO,T5,9,9,1.0,14.111999999999995,0.3573184767869769,0.025320186847149734,7,9.678222222222225,7.24622222222222,7.747555555555554
3,EXP1,map1,False,FIFO,T4,1,1,1.0,10.655999999999999,0.2062382909680928,0.019354193972230933,1,2.88,2.848,5.792
3,EXP1,map1,False,FIFO,T2,2,2,1.0,5.951999999999998,0.09858059099087639,0.01656259929282198,2,2.8800000000000012,2.8479999999999994,3.4400000000000004
3,EXP1,map1,False,FIFO,T4,3,3,1.0,14.656000000000006,0.2556149158626634,0.01744097406268172,4,4.266666666666665,4.234666666666665,4.170666666666668
3,EXP1,map1,False,FIFO,T4,4,4,1.0,11.840000000000003,0.1424086591346305,0.012027758372857302,6,4.560000000000001,4.527999999999999,4.232000000000005
3,EXP1,map1,False,FIFO,T3,5,5,1.0,38.04799999999999,1.1038318442943076,0.0290115602474324,9,7.321600000000004,7.289599999999998,6.924800000000003
3,EXP1,map1,False,FIFO,T5,6,6,1.0,14.688000000000017,0.2981974719506407,0.020302115465049047,9,9.28533333333334,7.189333333333335,6.768000000000004
3,EXP1,map1,False,FIFO,T1,7,7,1.0,10.719999999999999,0.22914995353262158,0.021375928501177387,9,8.58971428571429,6.788571428571428,6.418285714285717
3,EXP1,map1,False,FIFO,T3,8,8,1.0,59.10400000000001,1.2799032836002908,0.02165510428397893,25,10.312000000000003,8.731999999999998,9.960000000000006
3,EXP1,map1,False,FIFO,T5,9,9,1.0,14.111999999999966,0.3605221068322194,0.025547201447861413,25,12.96,8.408888888888882,9.550222222222226
3,EXP1,map1,False,FIFO,T1,10,10,1.0,10.656000000000006,0.23075028951224913,0.021654494135909252,25,13.123200000000002,8.003199999999996,9.024000000000004
4,EXP1,map1,False,NEAREST,T1,1,1,1.0,12.448,0.19887642724119392,0.01597657673852779,0,5.792000000000001,5.760000000000001,4.672000000000001
4,EXP1,map1,False,NEAREST,T2,2,2,1.0,7.072000000000003,0.0035318955698511595,0.0004994196224337045,0,4.176000000000002,4.144,3.600000000000003
4,EXP1,map1,False,NEAREST,T1,3,3,1.0,14.399999999999991,0.1629284839366566,0.011314478051156715,2,5.3226666666666675,5.290666666666663,4.000000000000001
4,EXP1,map1,False,NEAREST,T4,4,4,1.0,11.872,0.25429253862815554,0.021419519763153264,3,5.024000000000001,4.991999999999995,4.440000000000002
4,EXP1,map1,False,NEAREST,T4,5,5,1.0,12.384000000000015,0.16332018849904756,0.013187999717300336,4,4.8960000000000035,4.863999999999996,4.755200000000006
4,EXP1,map1,False,NEAREST,T5,6,6,1.0,17.791999999999973,0.3522771432042364,0.01979974950563382,5,5.093333333333334,5.061333333333326,5.5840000000000005
4,EXP1,map1,False,NEAREST,T4,7,7,1.0,11.807999999999993,0.17118384007763188,0.014497276429338752,6,4.937142857142861,4.905142857142853,5.6182857142857126
4,EXP1,map1,False,NEAREST,T2,8,8,1.0,4.896000000000015,0.09612556879551572,0.019633490358561156,6,4.680000000000003,4.647999999999998,4.92
4,EXP1,map1,False,NEAREST,T1,9,9,1.0,8.768000000000029,0.15232338945892696,0.017372649345224277,6,4.373333333333338,4.341333333333335,4.913777777777775
5,EXP1,map1,False,NEAREST,T5,1,1,1.0,13.567999999999998,0.32846480503118036,0.024208785748170727,0,5.696000000000001,5.664000000000001,5.887999999999998
5,EXP1,map1,False,NEAREST,T2,2,2,1.0,11.711999999999996,0.1812456405180618,0.015475208377566756,0,5.072000000000001,5.039999999999999,5.584
5,EXP1,map1,False,NEAREST,T3,3,3,1.0,37.952000000000005,1.0514846900448447,0.027705646343930346,2,9.248000000000003,9.216000000000001,9.845333333333336
5,EXP1,map1,False,NEAREST,T6,4,4,1.0,36.256,1.081581137433986,0.029831783358174813,4,13.152000000000003,11.095999999999998,11.760000000000003
5,EXP1,map1,False,NEAREST,T1,5,5,1.0,11.519999999999982,0.25164041675897114,0.02184378617699406,4,14.182400000000005,9.8304,10.3552
5,EXP1,map1,False,NEAREST,T4,6,6,1.0,11.840000000000003,0.252699363759302,0.021342851668859963,5,12.506666666666668,8.874666666666666,9.583999999999998
5,EXP1,map1,False,NEAREST,T2,7,7,1.0,6.048000000000002,0.09934117171121758,0.01642545828558491,6,11.140571428571429,8.02285714285714,8.374857142857142
5,EXP1,map1,False,NEAREST,T1,8,8,1.0,10.080000000000013,0.17909993617148132,0.017767850810662806,7,10.156,7.423999999999997,7.931999999999998
5,EXP1,map1,False,NEAREST,T5,9,9,1.0,14.111999999999995,0.3573184767869769,0.025320186847149734,7,9.678222222222225,7.24622222222222,7.747555555555554
6,EXP1,map1,False,NEAREST,T4,1,1,1.0,10.655999999999999,0.2062382909680928,0.019354193972230933,1,2.88,2.848,5.792
6,EXP1,map1,False,NEAREST,T2,2,2,1.0,5.951999999999998,0.09858059099087639,0.01656259929282198,2,2.8800000000000012,2.8479999999999994,3.4400000000000004
6,EXP1,map1,False,NEAREST,T4,3,3,1.0,14.656000000000006,0.2556149158626634,0.01744097406268172,4,4.266666666666665,4.234666666666665,4.170666666666668
6,EXP1,map1,False,NEAREST,T4,4,4,1.0,11.840000000000003,0.1424086591346305,0.012027758372857302,6,4.560000000000001,4.527999999999999,4.232000000000005
6,EXP1,map1,False,NEAREST,T3,5,5,1.0,38.04799999999999,1.1038318442943076,0.0290115602474324,9,7.321600000000004,7.289599999999998,6.924800000000003
6,EXP1,map1,False,NEAREST,T5,6,6,1.0,14.688000000000017,0.2981974719506407,0.020302115465049047,9,9.28533333333334,7.189333333333335,6.768000000000004
6,EXP1,map1,False,NEAREST,T1,7,7,1.0,10.719999999999999,0.22914995353262158,0.021375928501177387,9,8.58971428571429,6.788571428571428,6.418285714285717
6,EXP1,map1,False,NEAREST,T3,8,8,1.0,59.10400000000001,1.2799032836002908,0.02165510428397893,25,10.312000000000003,8.731999999999998,9.960000000000006
6,EXP1,map1,False,NEAREST,T5,9,9,1.0,14.111999999999966,0.3605221068322194,0.025547201447861413,25,12.96,8.408888888888882,9.550222222222226
6,EXP1,map1,False,NEAREST,T1,10,10,1.0,10.656000000000006,0.23075028951224913,0.021654494135909252,25,13.123200000000002,8.003199999999996,9.024000000000004
